44.25,6.94,CLP2
44.26,6.95,CLP4
44.28418,12.08023,BRSN
44.2895,11.877,FAEN
44.35,6.68,SZB
44.35,6.68,SZC
44.35955,11.74248,IMOL
44.4057,8.9697,GENL
44.41945,10.41268,ERBM
44.429,6.7488,JAUF
44.5496,6.6219,CREF
44.580799999999996,11.8056,CMPO
44.5834,10.3163,NEVI
44.629722,10.949167,MODE
44.64031,11.49165,FIU
44.6756,6.7724,OGCE
44.75587,11.1188,RAVA
44.9035,11.5406,FERS
45.00997,11.29582,SERM
45.0353,9.7247,PCN
45.05108,10.91987,SBPO
45.06,5.8,GAL
45.06,5.81,RUI
45.06,5.81,THE
45.120239,5.898528,CHA2
45.1495,10.7897,MNTV
45.2026,9.1349,EUCT
45.205717,6.116735,OGGM
45.23,5.78,RES
45.24,5.77,GUI
45.2763,9.7622,CTL8
45.4167,12.3765,VENL
45.4536,11.4876,ZOVE
45.455464,10.128662,CADC
45.523,11.1606,TREG
45.563555,10.31064,SGAL
45.606,10.217,CNCS
45.6372,9.9345,CAPR
45.6378,10.7319,ZEN8
45.64,11.6099,SANR
45.6429,10.504,VOBA
45.7054,9.4291,MERA
45.8003,11.9023,ASOL
45.8228,10.4664,BAG8
45.83,10.9,VARA
45.8361,12.0131,CRND
45.98,10.62,RONC
46.01,8.96,SUSI
46.011092,12.312986,FREG
46.015,12.3552,FRE8
46.02,7.75,SZEK
46.05,11.33,PANI
46.07,6.93,SEMOS
46.09583,7.22257,SVBE
46.1,7.07,SMAO
46.15,7.62,SZIM
46.16,8.61,SCAS2
46.16,8.79,SLOP
46.18,7.8,SNIB
46.19,7.4,SHER
46.19,7.84,SGRA
46.2,6.14,SGEV
46.2,7.02,LAVEY
46.21,7.26,SARC
46.22761,6.13882,SONUG
46.23,7.38,SIOO
46.24,7.36,SIOV
46.28,11.56,ZIAN
46.29,6.94,SMUK
46.29,7.42,SAYF2
46.29,7.88,SVIO
46.29,7.88,SVIT
46.29,7.89,SVIL
46.3,7.54,SIEB
46.3,7.93,BIBA
46.32,6.97,SAIG
46.32,7.49,SCRM
46.32,7.74,SGAK
46.32,7.98,SBRS
46.32,7.99,SNTZ
46.35,7.43,STSW2
46.378,6.91908,SRENH
46.4,11.05,OZOL
46.43,10.69,CARE
46.46,6.84,SVEJ
46.46,7.44,SLENK
46.4694,10.3764,BORM
46.47,7.13,SCOD
46.47868,11.22813,APPI
46.51,9.86,SCEL
46.52,6.57,SEPFL
46.55,7.37,SZWD2
46.58,7.66,SFRS
46.6242,8.0257,SGWS
46.63,7.05,SBUL
46.63,9.75,SBGN
46.63,10.33,STSP
46.67,6.8,SMOE
46.69,7.86,SINS
46.69,9.53,SVAM
46.69868,11.7341,BRES
46.7,10.1,SZER
46.73,8.19,SMEIS
46.74,7.63,STHK
46.77,6.64,SYVP
46.77,9.21,SIZS
46.78,10.2,SARD
46.79,7.16,SFRU
46.79,9.54,SCHK
46.8,9.83,SDAK
46.8,10.3,SCUC
46.81,7.22,STAF
46.82,8.41,SENGL
46.82,8.65,SEFS
46.83,6.84,SCHAT
46.85,7.1,SCOU
46.86,9.52,SCUG
46.88,8.64,SALTS
46.89,8.24,SARK
46.9,8.28,SKEK
46.92,9.0,SLTM2
46.95,7.44,SBERN
46.96,8.36,SSTS
46.98,8.42,SBUS
47.0,6.95,SNES2
47.02,8.65,SWYZ
47.04,9.07,SGLK
